county_state,year,population,median_income,median_monthly_rent_cost,median_monthly_home_cost,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_highschool,prop_GED,prop_some_college,prop_college_no_degree,prop_associates,prop_bachelors,prop_masters,prop_professional,prop_doctoral,prop_poverty
"Virginia Beach city, Virginia",2010,439172,64212,1200,1623,0.5107315584782272,0.4892684415217728,0.6908295610831292,0.18619356425273015,8.812037197271228e-4,0.06216926397857787,0.0017942856101937283,0.01096836774657765,0.04716375360906433,0.20765002546055705,0.0313339239252506,0.08055650499794223,0.19814242565866114,0.09651992550171248,0.20730473845381175,0.07769306426523623,0.0220669787038135,0.009329724677208965,0.07460375967563583
"Benton County, Washington",2010,176455,59766,726,1085,0.4994814541951206,0.5005185458048794,0.8088917854410473,0.012394094811708367,0.008557422572327222,0.02986030432688221,6.517242356408149e-4,0.1163639454818509,0.023280723130543197,0.201837738113363,0.0448687521829857,0.09048979482173403,0.17024153897133237,0.09266606364019023,0.19483427220376323,0.05653821008606561,0.014141269400585712,0.01608468641130585,0.1286708236858394
"Chelan County, Washington",2010,72735,46515,744,995,0.5003505877500516,0.49964941224994847,0.9106207465456795,0.0012236199903760225,0.015109644600261223,0.007162988932425929,0.002598473912146834,0.04380284594761807,0.019481680071492403,0.22564422277639234,0.04374480465502909,0.07547797173732336,0.17701579384871155,0.10465502909393183,0.13497506234413964,0.03401911886949294,0.022630922693266834,0.011990856192851205,0.12238743746525847
"Clallam County, Washington",2010,71515,38841,811,747,0.49914004055093336,0.5008599594490666,0.8764874501852759,0.012654687827728448,0.057470460742501575,0.009955953296511222,0,0.013717401943648186,0.029714046004334756,0.2216420907682598,0.03993344425956739,0.11335513607588885,0.19576567789316657,0.08994587564786659,0.15726662459119858,0.07418670032704114,0.013139021171610534,0.009677357660603974,0.15981288233177401
"Clark County, Washington",2010,427044,54924,876,1444,0.5070906042468691,0.4929093957531308,0.8614287989059676,0.020866702260188646,0.007247496745066083,0.0396938020438175,0.005723063665570761,0.026674066372551774,0.038366070006837706,0.2370799427976557,0.04335923288342321,0.09819855841447205,0.18957101843947105,0.0961993580946,0.15863564484116263,0.0676089924390604,0.013666605429900112,0.006491097254791777,0.1261757468164121
"Cowlitz County, Washington",2010,102501,41054,691,1022,0.5138486453790695,0.4861513546209305,0.9026350962429635,0,0.0146535155754578,0.01836079648003434,4.975561214036936e-4,0.024126593886888908,0.03972644169325177,0.22792801821019026,0.06402198966371277,0.1440637929306667,0.18114271807132323,0.10364919614608238,0.0966915291119669,0.0341584229288056,0.010293338678043263,0.003135245021545862,0.22444346159516437
"Franklin County, Washington",2010,79223,51457,697,1044,0.4800626080809866,0.5199373919190134,0.5593577622660086,0.01966600608409174,0.010830188202920869,0.022367241836335407,2.5245193946202494e-4,0.35742145589033486,0.03010489378084647,0.206229128330948,0.05563506667575365,0.067130102910107,0.1162679751925305,0.07530838955905404,0.09107430882119084,0.03323564824280424,0.009723074127081488,0.004657079897317068,0.20113696151526428
"Grant County, Washington",2010,89744,42337,699,840,0.4868514886789089,0.5131485113210911,0.7285835264753076,0.021015332501337136,0.01400650739882332,0.012190229987520057,0,0.19506596541272955,0.029138438224282404,0.24940747150220083,0.05641247507618224,0.0864903502501787,0.1518942101501072,0.08927429366840976,0.09499266393288439,0.038091117715661565,0.00831420939769008,0.005511455550957451,0.23908315589310317
"Grays Harbor County, Washington",2010,72882,40019,693,812,0.48658104881863834,0.5134189511813616,0.8436239400675064,0.010565022913750995,0.03748525013034769,0.017713564391756538,0.001454405751763124,0.04991630306522873,0.03924151367964655,0.25079278080100226,0.05580785342363857,0.09084680734447793,0.171573425204557,0.09820694515131347,0.11380808832165368,0.032357201581646636,0.011392553732920956,2.936225188897154e-4,0.1719287680660702
"Island County, Washington",2010,78681,54839,946,1292,0.5076575030820656,0.49234249691793447,0.8571446727926691,0.017831496803548504,0.009570290158996454,0.04349207559639557,0.007041089970895134,0.013764441224692111,0.051155933452803094,0.20121247113163973,0.03368576789838337,0.08514362009237875,0.21440170323325636,0.09770135681293303,0.21220049076212472,0.09490473441108545,0.009526558891454965,0.01333357390300231,0.09400098132892597
"King County, Washington",2010,1937961,66174,1036,1857,0.5015828491904636,0.4984171508095364,0.6984356238335033,0.06030152309566601,0.008426382161457326,0.14839565914897151,0.0074980869068056585,0.028918538608362087,0.04802418624523404,0.1500198198881608,0.025556128212736937,0.0601691644188013,0.1522219470492909,0.07881696463432863,0.2869600010114465,0.1147300070131912,0.028814324461609284,0.022739696075215917,0.12246526050162597
"Kitsap County, Washington",2010,251809,56303,936,1410,0.49392595181268345,0.5060740481873166,0.8220873757490796,0.027508945272011722,0.014824728266265304,0.04642010412654035,0.009443665635461798,0.018605371531597362,0.0611098094190438,0.2018461830521345,0.038347452599606084,0.09206592154908522,0.20768966090031085,0.10395458104933437,0.18556749958472746,0.07347357680168956,0.01583968107069125,0.011853064711326262,0.11274294006391443
"Lewis County, Washington",2010,75487,38643,663,839,0.49672128975850144,0.5032787102414985,0.9000887570045173,9.538066157086651e-4,0.011578152529574628,0.007312517387099766,0,0.027792864996621935,0.052273901466477674,0.2809662398137369,0.04835079549864183,0.11280558789289873,0.18711680248350795,0.10776096235933255,0.07306946061311603,0.036379511059371365,0.0041327124563445864,0.001979045401629802,0.16076834462989256
"Pierce County, Washington",2010,795628,56510,964,1550,0.5059764110865882,0.4940235889134118,0.7568097150929831,0.07065110830689719,0.009196508921254657,0.05691353245486584,0.014496724599938665,0.026125274625830162,0.06580713599823033,0.24466631775816022,0.04451084823249621,0.09541749724849725,0.1816569049249975,0.09987377721678763,0.15012429865541949,0.05903224068529735,0.016289665894450047,0.008302611426240485,0.12011920550226692
"Skagit County, Washington",2010,117102,55458,897,1334,0.5025874878311216,0.49741251216887844,0.8907448207545559,0.005012723950060631,0.021331830370104696,0.015524926986729517,0.002331300917149152,0.035977182285528854,0.02907721473587129,0.21048884670147128,0.036544850498338874,0.10643718931881198,0.18838208478005644,0.13157894736842105,0.13139160192840907,0.07039192666050509,0.01818499737716384,0.0023855319361526742,0.11456152394027802
"Snohomish County, Washington",2010,715470,63188,1024,1741,0.49940458719443165,0.5005954128055684,0.8018281688959705,0.024082071924748767,0.014630941898332564,0.08844955064503054,0.004187457195969083,0.021879324080674244,0.04494248535927432,0.2067928159747283,0.03614188136107363,0.0821665045344714,0.18224077154004664,0.11007834646081108,0.20161295383939498,0.0637106306419389,0.012828317695421596,0.006937165929226682,0.09862321116209276
"Spokane County, Washington",2010,472147,47039,718,1030,0.5082273105621766,0.4917726894378234,0.8916862756726189,0.020527505204946766,0.01398081529693083,0.024975272531647982,9.573289674614051e-4,0.012280073790577934,0.03559272853581617,0.20092151852764556,0.04516478385494352,0.08365001750950053,0.1972315534169466,0.11589343847680315,0.17649900779497024,0.07536542976096289,0.018158000544740018,0.014581522937445688,0.14326069410815173
"Thurston County, Washington",2010,253087,61011,934,1429,0.511527656497568,0.48847234350243196,0.8367399352791728,0.027539936859656954,0.013900358374788117,0.05038583570076693,0.007926128169364685,0.01375811479846851,0.04974969081778203,0.2240219637410948,0.03287536513548795,0.0816732717895883,0.18651618303898096,0.10449167871589386,0.19425500652707126,0.081368870260556,0.022508151521714953,0.013130242877296914,0.1012593173949938
"Whatcom County, Washington",2010,201628,49938,826,1275,0.5039280258694229,0.4960719741305771,0.8725474636459222,0.009924216874640427,0.026424901303390404,0.036626857380919316,0.001482928958279604,0.017924097843553474,0.035069533993294585,0.19041183746392415,0.04085543695695329,0.07484691618183761,0.1914196710797563,0.10309679783773879,0.20488799303678593,0.0805045276161681,0.017125536365996303,0.01823262632278162,0.14309803019851305
"Yakima County, Washington",2010,244485,40648,718,948,0.5022680328036485,0.4977319671963515,0.7387774301081866,0.004961449577683703,0.04490664048919157,0.005587254841810336,1.8406037180195104e-4,0.16422275395218522,0.041360410659140645,0.20892568548497548,0.048175692332977235,0.06712411318377297,0.15410743145150246,0.07343112279836744,0.10163804201933875,0.04073876242912318,0.011847043032843016,0.0016503684224943162,0.24342328475790903
"Berkeley County, West Virginia",2010,104641,50724,636,1082,0.5109756214103458,0.48902437858965414,0.881537829340316,0.06857732628701943,5.256065977962749e-4,0.006641756099425656,0,0.009346240957177397,0.033371240718265305,0.3060958136499695,0.07300222723468244,0.06949823381708303,0.13428664652225106,0.05630506022045367,0.12466839738406321,0.0712998822544722,0.0065256557574725855,0.011604318281766467,0.13339449362208797
"Cabell County, West Virginia",2010,96378,36153,587,601,0.5093174790927391,0.490682520907261,0.9133412189503829,0.045414928718172196,0.001826142895681587,0.010002282678619603,6.329245263441864e-4,2.3864367386748013e-4,0.02854385855693208,0.2871867726626969,0.04207599069008252,0.05933561043436206,0.13918024362965875,0.07831816945258895,0.13683765075718646,0.06628782153976362,0.020539249765740713,0.00906810144182813,0.24773106032460432
"Harrison County, West Virginia",2010,69233,40589,587,426,0.5085291696156458,0.4914708303843543,0.9573613739112851,0.013534008348619878,0.007799748674764924,9.533026158046018e-4,0.0031343434489333123,0,0.017217223000592204,0.2980453384159942,0.07216432134312016,0.07338091569001176,0.13376454844073157,0.05314489638671479,0.1389350744150209,0.060870270489476457,0.009874690782270166,0.015227705908593212,0.17059047730737656
"Kanawha County, West Virginia",2010,192976,43474,612,588,0.5250808390680707,0.4749191609319294,0.888753005555095,0.04005679462731117,0.0013369538180913688,0.01101173202885333,0,9.483044523671337e-4,0.057893209518282064,0.3377804862123751,0.04923063529719024,0.05018100565143898,0.1192896162970379,0.05097902655958677,0.13337105795808213,0.06087448582061941,0.031159089095407027,0.010200158153234523,0.13975367234011277
"Monongalia County, West Virginia",2010,96791,42028,685,622,0.4809021499932845,0.5190978500067155,0.9126778316165759,0.030767323408168113,0.0013017739252616462,0.0336084966577471,5.992292671839324e-4,0.0027275263195958304,0.01831781880546745,0.24668844129921974,0.06499727817093087,0.05391036109598984,0.1112502268190891,0.04291417165668663,0.20386499727817092,0.09537289058247142,0.023915804754128106,0.04933768825984395,0.24594210739889083
"Raleigh County, West Virginia",2010,78904,37982,558,511,0.5097079995944439,0.4902920004055561,0.8815015715299604,0.09306245564229951,0.007097232079488999,0.01060782723309338,0,0.0031050390347764373,0.004625874480381223,0.29586134714658247,0.0752337194656827,0.05855847865036987,0.15342995511876675,0.06879423817210978,0.10122225967252665,0.057387663869720246,0.009455216334640151,0.004523602561600823,0.16718984760678257
"Wood County, West Virginia",2010,86990,39689,580,498,0.5160823083113002,0.48391769168869986,0.9625589148177951,0.012829060811587538,4.25336245545465e-4,0.00564432693413036,0,0.0026094953442924473,0.01593286584664904,0.2868507784975565,0.04940496484990178,0.07992791388631824,0.20062344746968,0.08880879320702027,0.10598606984559934,0.041465750978195576,0.013800269511145748,0.007906742649327034,0.1452796404873082
"Brown County, Wisconsin",2010,248506,50743,662,1123,0.5017102202763716,0.4982897797236284,0.8923808680675718,0.016220936315420955,0.024023564823384545,0.025363572710518055,8.048095418219279e-5,0.009456512116407653,0.03247406501251479,0.30233563479614145,0.03704161160036066,0.07111273050652768,0.141132369106876,0.0947778614922866,0.19066734187221324,0.053901164729567824,0.010084853575089855,0.0062374170917579635,0.0981055707639857
"Dane County, Wisconsin",2010,489309,58661,841,1451,0.5044583279686251,0.49554167203137484,0.8630558604072274,0.04960260285422913,0.002464700220106313,0.048734031051952856,0,0.010238928775068514,0.025903876691415854,0.1813643874715205,0.0245893943566761,0.04850905085000375,0.13216056182869731,0.08934741243333917,0.2811741068075411,0.12401730051826444,0.032463508675296064,0.033896872887509075,0.12248014725216934
"Dodge County, Wisconsin",2010,88748,50797,744,1122,0.47409519087754093,0.5259048091224591,0.9489002569071979,0.02670482715103439,0.0019718754225447332,0.006941001487357461,0,0.0018028575291837562,0.01367918150268175,0.34361113775135066,0.0430612832070586,0.07733128736293597,0.14940379143889262,0.10287394904254979,0.09937342156580672,0.03072152424794604,0.010325756849205588,0.0018221923851539272,0.07926323983627552
"Eau Claire County, Wisconsin",2010,98928,42807,628,948,0.5076823548439269,0.4923176451560731,0.9329815623483746,0.00512493934983018,0.0036895519974122592,0.03432799611838913,5.559598900210254e-4,0.004215186802523047,0.01910480349344978,0.24063813047190183,0.019066909955304082,0.06538661131292164,0.1424912533270837,0.13582871587123557,0.21618092639402714,0.07869494618075899,0.014212297236218759,0.017208765086964527,0.1797828963647513
"Fond du Lac County, Wisconsin",2010,101665,49718,638,1045,0.5108247676191413,0.4891752323808587,0.9465991245758127,0.013731372645453203,0.005606649289332612,0.00987557173068411,0,0.0022721683962032163,0.02191511336251414,0.3346672252640095,0.055315583421216105,0.07733202351887433,0.1348723653226622,0.10349460423859812,0.12569884861530461,0.0389910576270207,0.013218531948397163,0.0029470825327574,0.1254124416545952
"Jefferson County, Wisconsin",2010,83693,49611,690,1179,0.5021088979962481,0.4978911020037518,0.9541538718889274,0.007408026955659374,0.001015616598759753,0.009976939528992868,0,0.013453932825923314,0.013991612201737301,0.30904888435918904,0.0541258690350526,0.08400975503221345,0.12790739999272013,0.09183562042732865,0.176882757616569,0.0656462708841408,0.007825865395115204,0.005259709532996032,0.11977952872415196
"Kenosha County, Wisconsin",2010,166671,51887,742,1307,0.503434910692322,0.496565089307678,0.8567237251831452,0.06848221946229398,0.002795927305890047,0.01712955463157958,0,0.029807225012149684,0.02506134840494147,0.3139787542250121,0.04852728150651859,0.07155591873119638,0.14568398766853619,0.08294023697210563,0.15383686810533745,0.05664301898005423,0.006082160234743528,0.006435018385766817,0.13065084368625995
"La Crosse County, Wisconsin",2010,114874,47085,669,993,0.5070337935477132,0.49296620645228684,0.9182321500078346,0.02048331215070425,0.0027856608109755035,0.042350749516861956,4.700802618521162e-4,0.0012883681250761704,0.014389679126695335,0.27237058425320865,0.02239476120083445,0.06229363248276529,0.1527706781979194,0.11820455079231311,0.18248760067971762,0.08622190293300913,0.012489120373568379,0.020681651769061796,0.12720117151748123
"Manitowoc County, Wisconsin",2010,81349,47298,533,837,0.5008789290587469,0.49912107094125313,0.9419783894085976,0.009453097149319599,0.00792880059988445,0.018549705589497104,0,0.01291964252787373,0.009170364724827594,0.3743230495091017,0.030606897033646625,0.06460291394430663,0.14068341427623074,0.09714894657768772,0.1378009154117606,0.03420565319171238,0.010062541490513959,0.006306558121658922,0.12029140237392451
"Marathon County, Wisconsin",2010,134104,49356,629,935,0.5004474139473841,0.4995525860526159,0.9169823420628765,0.0013795263377677028,0.0035047425878422717,0.05211626797112689,0,0.007486726719560938,0.01853039432082563,0.3518793328755897,0.0330018383574387,0.06661277104697778,0.11445436222286208,0.12480896586856852,0.1462269374736982,0.0450176083634189,0.009634764889587808,0.00404217147666615,0.12191901740514685
"Milwaukee County, Wisconsin",2010,948944,40509,748,1196,0.5170884688664452,0.4829115311335548,0.6151954172216696,0.26324735706216595,0.005202625233944258,0.03415059265878703,4.2679020047547587e-4,0.045160726028090174,0.03661649159486756,0.25568576704902735,0.03955050006950006,0.06489320157003951,0.15096075563115985,0.0703870160644431,0.17500115833438135,0.07136994552518881,0.017141694080580357,0.009528127668305986,0.2151321855504451
"Outagamie County, Wisconsin",2010,176912,54498,683,1134,0.5002769738627114,0.4997230261372886,0.920095866871665,0.00327846613005336,0.01526747761598987,0.03267161074432486,0,0.007619607488468843,0.021066971149498057,0.30427884123247007,0.02778346470126591,0.07254239601460402,0.13210154570580407,0.1264373699116252,0.19012522605520865,0.06094960248404818,0.01050943460606681,0.004359026853652711,0.0941828413590753
"Ozaukee County, Wisconsin",2010,86365,72213,735,1460,0.508898280553465,0.4911017194465351,0.950292363804782,0.014542928269553638,0.006542001968389973,0.015700804724135934,0,0.002327331673710415,0.010594569559428009,0.1927038698727966,0.011796138529011443,0.06042580363294181,0.14911528961032414,0.07885937053653946,0.2689082690595016,0.1470820520576028,0.047470215590395055,0.008939523785518643,0.06023047731782892
"Portage County, Wisconsin",2010,70053,48620,629,925,0.5088718541675589,0.49112814583244113,NA,NA,NA,NA,NA,NA,NA,0.3126513796772076,0.030807886456753513,0.06901781469995699,0.1266722502659755,0.09916925096769812,0.1968218756366435,0.06030287253548226,0.008307490323018765,0.008941304298616927,0.10713000719597025
"Racine County, Wisconsin",2010,195510,51377,719,1187,0.5033706715769014,0.49662932842309854,0.7951409135082604,0.1072732852539512,0.0012019845532197841,0.013498030791263873,0,0.05640632192726715,0.026479463966037543,0.3042727599141323,0.0420782435312722,0.07708233065187664,0.14654810197174922,0.07460713985591945,0.151483204608133,0.06693710417955828,0.010229260727736653,0.006050466390117572,0.14683288196676397
"Rock County, Wisconsin",2010,160310,46758,698,1079,0.5114278585241095,0.48857214147589045,0.9011602520117272,0.033316698895889216,0.0017403780175909175,0.010280082340465348,5.614122637390056e-4,0.013448942673569959,0.03949223379701828,0.3095231372991897,0.059977225029880385,0.07007538326886699,0.14909135398138476,0.08873768316440328,0.12938441702664294,0.051055459875584665,0.008667664248002485,0.007745372069604826,0.14092018035739376
"St. Croix County, Wisconsin",2010,84442,62386,814,1414,0.49904076170625994,0.5009592382937401,0.9513749082210274,0.00875156912436939,0.007555481869212004,0.014199095236967385,0,0.0016697851779919944,0.016449160370431776,0.27021169896478847,0.02645341548160619,0.07900204176666548,0.1650786259268546,0.10158684672421822,0.21642726654010103,0.06680517247555252,0.024125085073611063,0.010764050578500555,0.07885176155647976
"Sheboygan County, Wisconsin",2010,115472,49440,633,1047,0.4913052514895386,0.5086947485104614,0.9147065955383124,0.018601912151863655,0.0025460717749757516,0.04285887487875849,0,0.00439067479562145,0.01689587086046834,0.35627873981834535,0.03848443774464474,0.0846074916709948,0.1423848190420694,0.07764026298121382,0.13430283376192345,0.0527609227144323,0.00711924095210347,0.006169164312587882,0.09405274488697524
"Walworth County, Wisconsin",2010,102205,53388,764,1235,0.49805782495963996,0.5019421750403601,0.9465779560686854,0.010537644929308742,0.002240594882833521,0.005968396849469204,0,0.021760187857736903,0.012915219411966147,0.32526893922200534,0.037114369146505684,0.06440924152330807,0.15298140498993842,0.08772487252810433,0.1493350279152104,0.06127729108982797,0.009910277941688228,0.009985928918342336,0.12798720630833602
"Washington County, Wisconsin",2010,131971,60446,787,1343,0.5077479143145085,0.4922520856854915,0.9636738374339817,0.009721832826908942,3.7129369331140934e-4,0.012101143433026953,0,0.0042433564949875355,0.009888536117783453,0.3005667729365923,0.034172422954303935,0.09470200141693234,0.14732775416223876,0.10498583067658519,0.16828285511866808,0.05188407722281261,0.01440178887708112,0.005977683315621679,0.058536622541286575
"Waukesha County, Wisconsin",2010,389964,70815,872,1544,0.5109856294427177,0.4890143705572822,0.938732806105179,0.011049737924526367,0.001192417761639536,0.02536644408201783,9.488055307669427e-5,0.0051312428839585195,0.018432470689602118,0.225331660293477,0.02688282143030014,0.06403845509414573,0.1449065989507508,0.08945054044896546,0.2733707409158776,0.10142121508863512,0.02261582512017217,0.010835042986450612,0.06320162438443765
"Winnebago County, Wisconsin",2010,167059,48177,620,1000,0.4899526514584668,0.5100473485415332,0.9267683872164924,0.018634135245631782,0.006458795994229584,0.02042990799657606,0,0.011810198792043529,0.01589857475502667,0.3190905282672442,0.040036721124450746,0.08398620283964812,0.13225843828266354,0.11017228624651283,0.14961184345392478,0.052523686016560156,0.011390678895157625,0.00787008565291407,0.12277372727562164
"Wood County, Wisconsin",2010,74793,43319,578,767,0.5060366611848702,0.49396333881512977,NA,NA,NA,NA,NA,NA,NA,0.3491390019685416,0.02239932725570017,0.08730386254610784,0.15174970854117692,0.11839917435926839,0.1106014563385127,0.046843644286451463,0.026279074212105576,0.002790359879976301,0.11643243243243243
"Laramie County, Wyoming",2010,92127,48784,642,974,0.5020243793893213,0.49797562061067874,0.8677369283706188,0.030034626113951392,0.01332942568410998,0.004146450009226394,0.0022468983034289623,0.056812877875107186,0.025692793643557265,0.2466454400727769,0.063484843562169,0.08796582085187953,0.19206277007050263,0.12162513401994866,0.14383183339289776,0.056938172130348616,0.012199876539198804,0.013369505182104682,0.1312825814398522
"Natrona County, Wyoming",2010,75507,51735,760,882,0.49298740514124517,0.5070125948587548,0.931542770868926,0.006118638007072192,0.017230190578356973,0.005562398188247448,0,0.0072973366707722465,0.03224866568662508,0.25707617145004646,0.0739956880352869,0.08204600747670945,0.20628201831596021,0.11110232015349011,0.12477006151472596,0.03809561485056471,0.011848013133690686,0.0053998457186937516,0.06816218550912428
"Arecibo Municipio, Puerto Rico",2010,96374,16539,367,236,0.5190715338161744,0.4809284661838255,0.8447610351339573,0.03980326644115633,0.0020337435407890097,0.010718658559362484,0,0.0757776993795007,0.026905596945234193,0.2772470356945383,0.026893776494440007,0.016587823308963568,0.10304417275910795,0.09298396510413467,0.1450052220925232,0.03332923757449161,0.007863856976101247,0.011335012594458438,0.4534821287571722
"Bayamón Municipio, Puerto Rico",2010,207960,23703,509,467,0.5251490671282939,0.4748509328717061,0.5697922677437969,0.10737160992498558,0.0027505289478745912,0.0037170609732640894,0,0.09564339296018465,0.22072513944989422,0.14989069209351344,0.07437922366462768,0.03124710707902214,0.1631571826332168,0.10111159375912383,0.17865967855642353,0.03844647473100286,0.013651026497375898,0.005098661957288025,0.35707760763012364
"Caguas Municipio, Puerto Rico",2010,142749,22062,437,409,0.5302524010676082,0.4697475989323918,0.6997176862885204,0.05693910290089598,3.08233332632803e-4,6.094613622512242e-4,0,0.10931775353942935,0.13310776257627024,0.20275106358271666,0.017671835907397047,0.021662250467131862,0.1302585324142008,0.09124114560790482,0.1837385328364669,0.06877658956791623,0.020279329019181436,0.009585440265183105,0.36155750871556736
"Carolina Municipio, Puerto Rico",2010,176633,28410,563,633,0.5370457389049611,0.46295426109503884,0.6574196214750359,0.14077210940198037,0.0040026495615202145,0.014210255161832726,0,0.158441514326315,0.02515385007331586,0.2335343888749267,0.022308787802630476,0.029354109072631314,0.13657535394152634,0.11543939013152384,0.19180698668007037,0.05529027393817542,0.011208846443830108,0.008796179944709727,0.2957511707809364
"Guaynabo Municipio, Puerto Rico",2010,97864,31643,536,684,0.5248814681598953,0.4751185318401046,0.7364505844845909,0.06809449848769722,0.0023706368020927,0,0,0.16204120003269845,0.031043080192920788,0.1853004654167462,0.016164789828368397,0.012655811836560909,0.08660862415762505,0.07000337684074526,0.26384871753461264,0.0900735564005814,0.05486632115223679,0.027367091952841684,0.308224245288835
"Mayagüez Municipio, Puerto Rico",2010,89028,15381,365,178,0.5202969852181336,0.4797030147818664,0.502718245945096,0.036415509727276814,0,0.0040099743900795255,0,0.31336208833176077,0.14349418160578695,0.23026246442500264,0.047767119918484945,0.01668950493657988,0.11326025086961104,0.04102104634412002,0.1242050525280208,0.05393345279505288,0.009715048663082815,0.02369909700994343,0.4946763621229812
"Ponce Municipio, Puerto Rico",2010,166164,16223,357,199,0.5194085361450134,0.48059146385498663,0.6836859969668521,0.049643725476035724,0,7.763414458005345e-4,0,0.12573722346597338,0.14015671264533833,0.2679993695005146,0.019860733790136392,0.017811610462582637,0.09060648487264837,0.08255834438252775,0.1652372254313822,0.03914660040240702,0.01608700892898536,0.010783395610610936,0.512031216128333
"San Juan Municipio, Puerto Rico",2010,395074,22905,471,541,0.5407442656312488,0.45925573436875117,0.5989384267251199,0.18036874104598125,0.0022780542379402338,0.01480988371798701,0,0.06403357345712449,0.13957132081584717,0.18194586123800655,0.013331411422066498,0.02097100870773643,0.11232832158010674,0.07961887021185375,0.21559039635723895,0.06581437293948936,0.03937330908768351,0.01730828935113319,0.3913586355358563
"Toa Alta Municipio, Puerto Rico",2010,73954,25432,508,650,0.5156854260756687,0.48431457392433136,NA,NA,NA,NA,NA,NA,NA,0.23814976450762648,0.03847815754223739,0.019444324417750507,0.14142505293177202,0.10255800890117962,0.15881692088320443,0.06157369398954327,0.004925895519163462,0.001663569977963099,0.3739384866630376
"Toa Baja Municipio, Puerto Rico",2010,89513,23296,469,339,0.5259236088612828,0.4740763911387173,0.5806754326187258,0.16518271089115547,0.004088791572173874,0.002111425156122574,0,0.05135566900897076,0.19658597075285153,0.19546004121042862,0.07698857347206375,0.017625121332356997,0.154641281950854,0.10197026718662194,0.13773138293343323,0.03977998399264343,0.008310202135449482,6.811641094630723e-4,0.35163796014859844
"Trujillo Alto Municipio, Puerto Rico",2010,74754,29120,473,612,0.5248949888969152,0.4751050111030848,0.5358643015758354,0.06124087005377639,0,7.089921609545977e-4,0,0.037496321267089384,0.3646895149423442,0.23383246970500632,0.004202537843241258,0.014321269737647396,0.12213880615284181,0.09310865396385001,0.22326492308947735,0.05918234118079073,0.011954792117181444,0.0142804683993635,0.3645782807868499
Alabama,2010,4785298,40474,667,772,0.5147129813023139,0.48528701869768615,0.6946852630703458,0.26392922656018497,0.005802773411394651,0.011031496889012973,1.2663788127719526e-4,0.010802462041026493,0.01362214014675784,0.2584275100497514,0.054145140898953385,0.05844876564160099,0.15991543310956974,0.07128910420016188,0.13913018449031336,0.0577171557614199,0.013317007857926612,0.008937470287244653,0.19033548533631028
Alaska,2010,713985,64576,981,1363,0.47836999376737604,0.5216300062326239,0.6743082837874745,0.034609970797705836,0.146416241237561,0.05478826585992703,0.010697703733271707,0.009098230354979446,0.07008130422908045,0.20613568823974593,0.046995297141221144,0.07420929164160621,0.2214493860094945,0.08235218397743338,0.18497615279963248,0.06812820006347417,0.016274687789212497,0.009869567243778533,0.09942137303357242
Arizona,2010,6413737,46789,844,1119,0.5025209172125392,0.4974790827874607,0.7944476051949121,0.041163053614452855,0.0445556155483145,0.027135350264596132,0.0018990488696371554,0.06436278880783543,0.026436537700251818,0.21034239278009473,0.040503448718251706,0.07702475041948433,0.18829697802476056,0.08125624885754124,0.1668505854453045,0.06497003201054896,0.01601082098352496,0.011174512715716711,0.17444664056195383
Arkansas,2010,2921606,38307,638,657,0.5102566875889494,0.4897433124110506,0.7837110821924653,0.1589574364236656,0.006374918452385435,0.011377304126566005,0.0017421924790680195,0.021011731219062392,0.016825335106787156,0.2882008229560774,0.05777624722442485,0.06845915072349905,0.15670915515191552,0.06341023495614825,0.13175216289070354,0.04528238188371291,0.011529512530334653,0.006295645251539266,0.18835776347472602
California,2010,37349363,57708,1163,1790,0.5027892443573937,0.49721075564260625,0.6244538628409807,0.06014434570142468,0.007547866345136864,0.13121945346162933,0.003826892576454383,0.13081810792864124,0.041989471145732794,0.1866140049466328,0.02139410387928888,0.057962709360423616,0.1641297744136248,0.07601161130753781,0.19134484504423752,0.07264839898411433,0.022543781020201516,0.014380550437395216,0.15803525840690494
Colorado,2010,5049071,54046,863,1327,0.49864796910164266,0.5013520308983573,0.8334929336505666,0.039238307403480756,0.009825173779493298,0.026499132216599847,9.748327959737544e-4,0.0558570081506083,0.034112612003277434,0.1891278513361448,0.03903192414766026,0.06644110881914157,0.15991520547348367,0.07834419306229333,0.23408788042228995,0.09397739513738546,0.02097387505277122,0.014907250352684535,0.13371751079916452
Connecticut,2010,3577073,64032,992,1704,0.5138712573100969,0.4861287426899032,0.7821914733079253,0.09976872152175816,0.001575030758388213,0.03755528612359882,3.681781165774364e-4,0.05310515049595018,0.025436159675801977,0.25019809947736243,0.03226279513125092,0.056130855333774515,0.12108489091486425,0.07108454175041479,0.202100491171685,0.10895081012314003,0.028259727413476023,0.016137970072909645,0.10099432445037852
Delaware,2010,899769,55847,952,1242,0.5147554538998342,0.4852445461001657,0.7069058836212405,0.2129724407042252,0.0027451490326961697,0.030543395026945804,0.0013236730760895297,0.01984064798853928,0.025668810550263457,0.2910421303008261,0.035465620469423864,0.062147644974275065,0.13766792780706383,0.07221623924937456,0.16545185500824763,0.07652397969968991,0.020093911405025807,0.016015872725245055,0.11829408192185707
